id,gr,motiv,pre_sc,math_sc,sci
82097,2,61.14058887487938,0.3778124540616036,60.5365747390698,310.361288786955
63131,5,NA,1.3968750307532312,82.27725832856812,915.0686986129083
82032,4,NA,0.524610190649751,89.35582131829074,530.2974389656321
53254,3,NA,0.37493176911786286,71.34197748893553,368.4282951717785
25013,2,82.0632278262146,0.9580404344942582,61.13360730535133,586.181287463697
20025,1,61.577606000131055,0.5207604124410096,74.21844788342327,408.1564978088578
90640,2,78.18621687068149,0.525704638963161,72.21781967598879,457.1338078421652
54902,3,60.84225597837757,0.31590882131902703,73.81316479263164,321.960082564773
17782,1,NA,1.5053083195535746,66.70696204442301,798.6845502176596
30460,2,79.50211861553521,0.0507379512093903,43.05848068976314,247.3363475879965
15669,1,66.82335323078026,2.0187136132020176,62.96026329412799,956.8017481618378
38622,4,68.96161733474841,1.0420808493367344,55.86088754801306,551.7825408138891
45390,5,70.54981276180332,0.9475411446074478,40.553794176129124,435.49329412356843
93902,2,NA,0.35414753283769485,72.96959848144505,371.03009803554613
67925,3,58.31655767478181,2.6574823298709456,54.74865715240915,1041.9002098383303
65028,5,59.90198750339468,1.149439172057977,78.54206358799206,716.4437074801169
99313,3,71.99681683402359,0.44139935269932085,67.15127835297508,387.67330374240225
13912,1,83.70536512931575,2.090775597502288,NA,892.0875008220614
56476,2,65.67284293790657,0.673210295854204,57.511294706347755,423.33443552521317
23784,1,77.55603572560008,0.39615136026726894,52.55255886312236,353.57313521996116
56097,4,76.27563292348674,0.7659900679944089,66.71030301368995,531.9725454026114
46677,4,NA,0.09501308423355113,56.41191713632026,230.8922034326878
95448,1,81.33372082153136,0.593621401563035,65.17588614348263,470.02236746017746
52523,1,65.50020581446816,0.7569196850021866,35.4342138787624,349.0687067986622
38966,2,88.56666122328843,0.46188724959088645,59.22200511613454,427.56646759541763
29212,4,NA,2.321396631518677,84.02485041439826,1325.9855703387757
33838,1,63.08084342464022,2.0362492496862314,72.84197051067044,1075.8750376676394
80422,5,93.89050532946527,0.26316321190405895,88.25816301116637,415.18844194876584
66783,2,80.25713057370105,1.2098641857413646,61.0258317462534,679.377342280878
61473,1,NA,0.19274448757672152,77.7906996019648,258.698609925125
72304,1,NA,0.5838451739292827,72.6602274075344,467.22833661958305
21957,1,91.70408536495145,0.6057725488130759,72.00386213709481,534.9409023680098
16769,5,76.99438466424827,0.6565997716470786,57.06649600292495,449.282212081445
75999,1,90.12901241165628,0.6931880479506404,65.77515449588704,541.9131400085579
21177,4,50.57622032604871,2.6576869275641015,57.63234155317538,1065.7080752070099
41070,5,NA,0.7571404603545124,77.93681266037612,574.4422555057622
79996,5,NA,3.0861307455035534,52.376974696603206,1183.1084322632819
32817,4,37.852469665013146,0.280301642169679,43.81778208915378,184.32523607406512
38202,1,67.77655991508047,1.5897364821303215,78.03978790734581,941.6491054770258
54033,3,NA,1.0526457574144503,58.7685904913012,533.8965486144975
62691,4,89.09444193414566,4.540411259111013,52.4286099285556,1689.5631966334736
88662,1,NA,1.212438004243732,66.12000633413146,688.1624920098608
96737,3,76.87338256983969,1.437753008056841,61.093847091746994,751.3135807557128
48520,5,77.4613365381382,2.716688782379195,60.2159806980533,1208.137455588212
47478,1,65.54887451222731,0.3975383739435574,78.42993049143733,383.0411510048138
72826,4,NA,6.679779969805257,58.94049836224549,2551.2980854931043
51469,2,62.04063668144477,0.10617703366673921,45.080437301570385,210.95007684892346
13960,3,59.03652553717069,0.16630019122182646,66.45056149951145,239.5670127489206
14304,5,68.65535106506081,0.969490871382561,64.55113584217901,570.3998294136052
38222,5,79.66402875525922,0.26297480688277997,69.35006435937333,343.3806053296507
42021,5,83.32817782227197,0.2890072381397357,49.84665772338819,331.1565271090271
63715,4,70.0276686210628,1.2563360802765686,74.40590936386445,765.1835774636944
16420,1,94.43948429130275,1.3332299147797213,55.361832839620014,721.6739296490634
90862,5,84.10849029696527,1.3636731460842288,88.80735198200875,NA
42442,1,74.39948431481746,1.0298779575275807,70.78394226222345,654.6011614587263
37589,5,72.82282506370657,0.3181876936351978,58.73510865515777,323.78270407888436
93020,5,NA,0.1420881044396387,52.48254543374854,265.21732156334474
23343,2,NA,0.8743253726252942,43.87291165409549,481.9240941169537
36254,5,NA,5.2018081944918935,78.13097738591702,2610.6535563560788
87365,2,NA,0.42491565997052755,69.90087598554291,366.65802546716895
12388,3,NA,2.8144741549783383,53.563377195868554,1078.0414166336475
75292,2,78.78363640462689,1.0655701046786143,81.7346236511369,752.7526209105572
27879,3,95.82128117049876,0.35854083855860136,55.2769628009614,402.93583995538455
19440,4,71.67747269689087,3.785712046155905,NA,1440.3764573514911
68844,4,101.97448035565,0.49622906019889157,58.22583366998246,NA
42523,4,NA,3.169546735398827,66.9830630732637,1481.6205641871443
57145,3,57.301770693167356,0.6236021026426115,63.02442719732725,401.009593905621
74235,1,62.18530909347418,1.3975314410206665,75.27807071180034,816.0058182701115
92574,3,76.61813543009522,1.074893334866656,52.49301462140995,563.3550229667477
38045,2,83.96972935432761,2.766155360139734,66.75215583948066,NA
45885,5,94.81693354121788,0.22532145262984898,84.12605712343333,395.9844509699152
25600,3,95.58780254786242,0.2467273193819138,67.07469565843093,382.0196858776162
85486,2,67.93614487124017,NA,86.78502065737716,1852.271868913758
21320,5,NA,0.2207846410226083,69.23363369526007,256.04119300063337
55849,3,60.284459219865184,0.6969592534813297,NA,426.2046198881318
11637,5,NA,3.075131599344326,48.0906033834491,1101.6976419611021
95079,3,82.5313106570458,NA,60.37177502553102,342.52644129408435
38752,4,59.89063689490031,0.9929114662526374,84.12377866886294,675.817187335729
94378,5,79.27298361075734,0.32159658466083485,NA,316.23029457475457
20974,2,NA,8.953059566069387,58.45552805799745,3395.48055219664
10895,2,92.55183265507057,0.3098507706150745,NA,404.9894129690854
70652,2,NA,0.4244688632582993,76.82629571253662,430.19917385763785
47719,3,NA,0.10157263936003984,52.575474090385434,264.11818227515784
99122,5,NA,2.463543652401366,76.72432947186499,1374.1646779343102
16290,1,75.4301964912912,1.4597733979229532,57.25900516133582,723.9788010070711
63246,5,80.08188723453183,3.3202511088580438,71.98111821585837,NA
72888,1,87.14688794281504,4.760013901833768,51.56454625591915,1727.2714818075892
27726,2,46.63203745699094,0.7475644739755091,73.13714990935875,463.7459804764703
53025,5,78.05311823132426,0.3721378976902138,71.58517148619734,387.8033416526761
90114,2,73.2366424360215,1.3372920056223592,64.79305042575022,734.9927732693901
66375,3,NA,3.033064402106571,63.82544006929613,1436.4263931046064
83403,3,76.53265680084111,0.2796095812481928,60.92652584090945,323.8042493551221
96183,4,72.19845956261784,0.33891689813309545,60.29305910623604,332.5592629288704
60446,2,NA,1.0548539710993647,48.98975141937615,550.5748637967712
91785,1,77.13732411726032,0.9815339260415903,69.2962957408411,NA
35080,4,43.3217464588319,1.6324490832305196,73.04570574748256,839.6576481666954
73019,4,98.19988202357649,2.4868601592762034,NA,1242.3951970497271
61342,5,NA,1.8974403473136525,77.5911342453015,1082.5504948689265
41704,3,54.50682831146513,0.7951508812009995,70.99923729963919,497.8790761572718
15802,5,62.285729035569034,0.7326665601542792,72.14609491815483,500.84834943141226
20779,2,78.04624846664866,5.4338545238963265,NA,2243.991022553329
58876,5,71.32577256912852,1.2172000175345947,75.85632383873966,765.7286066075496
94114,4,80.27638645755728,0.40915660679091254,53.471120703476345,366.32933503261734
60245,5,NA,1.032298557939772,56.339998657243804,508.46333338089477
14326,5,62.564431185028994,0.5212070071582261,71.82518683832097,406.4436137095834
61520,1,75.40695706410547,0.07009194296835804,57.34538957287026,246.26357139184455
80562,4,60.67133303314683,1.6135093362491282,41.302734665947284,577.9242317957948
62090,2,52.96977681943004,0.967585112286062,87.76828140828573,662.4091033377308
49090,5,NA,2.8820886478859884,72.02828012240428,1474.178923546991
26323,1,NA,0.5476867425963818,71.90426135095873,458.9357407880468
90715,2,NA,2.149169423718632,79.47799942105823,1221.359375936294
38694,2,NA,0.9324017631906121,54.41047239557231,548.7648276693089
38007,2,63.082857168703725,1.0374631798114233,NA,563.8528298162764
80343,2,67.58226453940853,0.9421068949296495,NA,658.3275052222282
61990,1,86.16992415265801,0.2524013159901118,44.33748139968297,322.73056104712526
93465,2,NA,2.6182703751162784,64.96612800706274,1274.145491077737
78544,3,NA,0.4033003993991169,67.66378774860003,333.85166185452726
22808,4,62.10134662693695,1.5742945655896843,48.9907337510833,639.7163053228528
73274,2,NA,0.5622802579511548,72.04388319322813,420.0156254404737
62084,5,80.46304517723449,0.8629537528748797,52.94681559147369,513.4134202814247
26527,4,69.68596572933735,3.343466259537454,60.83540785987182,NA
36316,3,NA,1.398037851757675,76.34711622291834,825.7363133200553
13311,5,NA,1.9341683076055207,69.27158511165788,1037.7812073540001
47024,4,67.54843198728257,0.1256384570427531,70.70267892668488,248.82596730379734
57074,5,81.87788308084572,7.259501186487729,NA,2559.6483942377868
63574,5,73.25475396754658,0.9615335864376651,77.51664597290191,662.312834729883
70562,1,86.63931973300251,0.7778083638856809,60.10570386232103,534.8420351943834
22392,3,70.95004784793885,0.2337126955818426,72.49396377764755,307.9616672120198
98321,4,71.36740095536686,3.492406358338871,NA,1324.574352279688
65252,4,66.80285979662882,1.6176329039233897,72.16524874187095,895.4029132398626
44971,1,81.06121714587289,0.32819417885293284,54.40582378840266,349.9157852156188
23830,1,75.64236399630781,0.8575355439871003,71.88492940659944,593.4465751982938
97949,3,79.3728531619785,0.5647911190739694,65.68195224771914,452.86788279621777
11818,1,69.43003163645432,1.0404345017135148,56.00517677644403,558.1127319002626
89025,1,75.5459693364333,0.8957778267619628,65.63301175144166,NA
56139,3,72.5844228221007,1.7094126013619506,81.54171766975584,1047.1813123426368
31443,4,70.2244721449586,9.082548314033717,NA,3603.7278729052887
59488,1,75.05078732322573,0.5077341474212563,76.69413414474155,457.56582133159156
51661,2,71.29030969606418,0.8168606998274142,55.726957137995754,485.5318633925257
60427,1,61.12689568774407,0.9498618833367897,73.96850953804766,599.500001309618
48106,1,62.63617912762148,3.1405847123178385,72.0915436702907,1540.7941128036343
26588,4,NA,3.063182284674712,75.47456771057367,1632.6016543601181
67300,1,75.09638505921603,1.2947670566879919,64.21001027292485,716.476830121149
67160,5,45.75662655545223,0.16375363790664904,60.595426433178694,191.38496817522204
14820,2,NA,0.2595327319675331,60.89447381950436,323.12270029463053
89549,1,81.98344193715045,1.2927695558348162,NA,695.5018008290275
71938,2,72.03783433654249,2.7744194412295022,57.289196582107905,1163.851863759994
75460,4,37.38957100276654,1.2558446816151028,65.88213821978214,600.9276753337427
53288,5,NA,0.64485040306235,49.30857754864222,401.4843836354826
38490,4,NA,0.2307050277308408,59.4271703784612,311.6646901148405
75398,3,NA,0.5156355184487079,81.92896993794032,399.28868235775633
90609,5,60.986500603975145,0.5232796757003692,73.92775692728223,413.1958595594118
70225,4,80.48510625280213,0.7526783361329408,67.44689118373695,536.8406226202795
49123,1,75.22689796352562,0.09029067225419071,80.68664269200983,263.3072625771033
43791,4,87.63728574173408,0.45430452878882904,74.36335299666644,459.80658870634176
42217,5,82.22413405485993,2.3547993891691994,47.46914476997078,911.4700844652182
82432,2,95.86781759422354,0.5914681707875841,76.72958454687601,557.1424059223287
40487,5,NA,1.34535228851774,60.585128570536554,700.071658584566
76445,4,78.62938406374461,0.29025058745375937,74.81583796182122,362.0239571295441
45773,1,81.02364483650412,0.2411184433405575,66.5688852753641,332.4118015607883
46957,1,64.50770043693493,2.212982600237706,70.31574393494267,1119.7714073096552
26526,1,64.02804018603385,0.4969101331433236,67.18964566496624,387.9890590014442
93275,2,86.72934825404393,0.2623998721065635,58.60147243117642,NA
61000,3,50.94454497938165,0.24552027338809426,101.15867461099914,292.0368164999429
80757,4,92.10724612470646,1.2209976143410282,71.23004179828261,NA
67287,4,NA,1.0823991194971787,65.20287806657505,600.7886131450141
41097,4,66.8592181467097,0.9100775596614656,66.24451156767826,558.2452082487724
85924,3,76.05966612743512,0.4585306905003515,53.82829149289534,371.3844446581846
80089,3,82.97408548289593,1.0980338572834412,74.96510716729976,NA
97788,3,85.32135684206465,1.9007329916764235,NA,1152.206291071565
62126,3,78.88856060785861,2.287231553245888,74.87625805674902,1257.9805143807273
82891,1,48.20692207644595,1.5350740650263275,73.27143414847045,817.539204244335
26195,4,65.04579802056449,1.036001578158195,64.49796453952732,593.8400451910895
63737,2,NA,1.0702317374280255,72.93922618222851,691.6397344178241
47755,5,NA,0.6696045835420228,63.57315090424024,506.08459898170696
11871,4,89.58445320728065,NA,76.86274090966901,723.5179616531698
99569,2,NA,0.593489193084347,93.44133991168518,549.7962881521012
72871,4,79.64008750562823,NA,35.70847031336008,521.8788579359768
48859,4,72.35747931799581,1.1162789928088384,58.00847002624141,598.2682472334834
86456,2,89.70157600727825,NA,78.46906730954746,1405.7074422300207
27299,1,63.63402668249739,0.9347825238223455,53.4692671354835,485.0427124601022
70606,3,68.32587440753328,8.408867088102795,NA,4552.148327130834
20899,2,78.64776382030941,0.9873888497546739,69.74473583963831,648.3500422841165
25300,5,58.1550179726429,1.5808137910495141,60.96479565437245,749.4238625370575
27716,1,72.61823619096363,0.9015791054872061,76.3219774422032,625.3635560940727
11898,3,61.11891685580331,0.32695317106195815,93.42518076670143,360.0159312471476
54028,3,NA,6.728848248478376,73.64268698084648,3214.8960951575086
35335,2,66.98381507728566,0.1471177161241895,NA,227.55416061101946
78158,2,65.25507077050028,3.852663768787167,66.46309976295153,1729.194304520021
87295,1,75.9307947209336,0.6071113506187681,57.103039749445784,432.3510608029803
19538,4,95.2389204844867,2.281281749564019,60.153228268195484,1099.7328491175404
81202,3,NA,2.417561136552875,76.962856558042,1290.4091744762982
84337,4,NA,0.2582240560348509,90.33201594464852,350.59586508973723
29430,1,75.8669604284018,1.0229303557648048,60.95707727755244,597.0050100514895
54164,5,77.66538795481208,1.3441088160895125,69.24461309426333,782.7449767720857
97624,2,68.03366224757723,0.13106533656690347,54.153141557379165,242.91356149717592
17313,4,106.14259484914774,0.3070427627255063,52.53033820138371,411.0461892084139
27001,3,79.03705981615809,0.19252888551187913,67.67248617536207,308.74563569490505
78628,2,90.0943108348369,0.4127674970673779,70.57183530310421,NA
49660,5,NA,0.26506650929495723,77.73916674862369,288.018329625911
53177,1,83.83325689889372,0.5938942895963253,77.29169304530738,517.2388534113082
71272,5,89.02945550304011,0.26666982136351364,54.59378754139796,349.0186849659306
55488,5,91.8631068531497,0.33583042351622155,NA,402.4283925629373
86944,3,69.126904885175,0.5120632225020323,76.0103605048981,433.1325967806441
24754,4,61.5047144196777,0.6257622472115764,54.557754628429194,382.54771739137925
13357,2,55.67260635794822,1.662023362288243,71.59561113216941,876.1466112868162
24364,1,80.58961172405287,0.5119405485423849,69.24964176788171,NA
62972,5,103.75563762269178,1.1654661707159342,54.5362008441067,688.1529567901138
59443,1,NA,1.0881928246000554,67.69689877275759,643.4699639325033
38831,3,64.75292223497489,1.4917403757178058,53.18149452121561,667.6136766929699
75268,3,NA,0.8000126842580635,81.10935407284504,632.3175681111521
39023,2,80.0249984748289,1.9550109870868124,68.17902694216396,1036.947228302619
59567,4,NA,3.013032117192982,51.18580388722273,1143.6512834468663
18348,2,NA,0.8515139808469155,65.67551517999607,561.7733287103039
39454,4,NA,1.633471821649087,68.0001330419712,877.6939230270848
40481,3,71.4523657883135,0.9019020798995235,56.72888100833141,516.7354265529746
37616,1,66.75538989465039,0.27480045543545006,59.82960195285742,294.9296664297223
24594,2,54.957919816621235,0.6819075891346266,38.94407789754068,321.4024749577986
39803,4,NA,2.969985449123103,72.48083174051953,1453.2983416686595
36121,4,77.23330145102962,0.6810132222420875,68.30799928801751,508.8621612528617
25695,1,82.25994358629212,1.9139826542172615,73.90858315628594,1089.2902855996383
89116,1,63.825657035275036,0.4629623013640142,70.30663980493499,382.10284563807767
75188,3,97.09067931390233,2.2725808930724227,28.40801156148477,670.73330450068
65769,5,71.22951697837152,2.3272240577273826,58.91371962791405,1028.657640061385
17995,2,NA,0.7124836938078689,59.827759124211646,456.5014257051474
94104,4,68.1817839043849,0.8617977700273496,59.28996458715329,NA
88936,2,66.74947254386801,1.0302991606151437,72.28855371193472,641.2073487204618
37812,5,77.55173717144888,1.5898806482359553,68.49174030316784,882.040938075097
83284,2,68.00538983914807,4.29967732067,NA,1670.487548482124
24725,3,73.9986762399804,2.2102283309787145,66.64705611073508,1100.2369165457087
33118,3,64.05020006472591,1.5484251966841927,89.53790900187212,1019.542441212692
84606,3,79.03375117934101,3.2335508042444814,56.964012109533684,1337.8662444586605
29004,4,78.21407468432415,1.7548257486285979,NA,762.459311081718
37489,2,54.25992510989586,1.2453005312058512,70.04216542829319,677.884258353139
76718,3,NA,3.2347478048752376,74.08056980815651,1631.1288644238173
25418,3,66.34557080353476,0.45853899861976727,49.65622926800109,332.2596750467791
43251,1,56.08890141844732,3.165430985018451,69.56709360673503,1487.554548380905
79207,2,67.1767076807347,1.3535486779741068,64.397550790937,NA
67537,4,52.646969684705766,1.503184208777318,63.60780670334697,725.1976823343567
34254,5,NA,1.0468985620247708,73.63784019904044,651.8638116770696
56981,5,48.28957647931886,1.2437335048480551,NA,571.9394419857852
71315,5,45.40847729749143,2.597812671842256,53.99453324588366,972.2827010449803
74091,4,71.58129872308989,0.27765076666708055,74.554577034935,NA
23051,4,84.03326004573611,0.601159972388712,51.48083299528123,NA
96604,5,93.43477040408195,NA,63.54626126423564,844.2330140685712
34422,1,NA,1.5259600226520802,77.63865317368047,973.5028497200431
75227,2,NA,0.29078009826366263,69.92807519020279,323.5247546715584
43906,1,51.02856797853673,3.690942539715429,55.25458072182294,1368.868174554558
59990,1,80.34155254042086,0.3486898508329696,67.04643977981208,375.00102985982585
23442,2,57.99742271900734,1.010606729343363,62.829679461710874,548.4092897313857
77309,2,NA,5.366518324056923,87.2925637117841,3085.469621583738
29893,5,79.06200683773761,2.0167826793107357,60.23365933819471,957.6769734220707
91636,5,89.0338602450196,3.810091290708378,79.91380100707345,2086.440071197405
61724,4,58.49489749984079,0.26460160142775857,NA,272.4856345529233
41637,5,75.74933248368049,5.7563978923575485,NA,2265.6298809861173
63664,3,82.65716329068613,1.1025655961119158,81.09764990515438,NA
86940,4,78.44494143991533,0.4884125884648989,61.41964909572668,405.6600385228096
60010,2,81.58342692269605,0.7347785223282484,62.67621681189435,511.7377844549241
73570,4,80.25451208937959,2.3723195178169862,47.630577356611475,914.3478901972919
38899,3,91.71140039099672,6.6291567065050945,NA,2189.981772563104
63385,4,68.00032010160277,1.7388916457131183,NA,976.1043289842497
86956,1,70.8774900602109,1.0555284229583037,58.85862202862292,578.9395197889824
91409,1,NA,0.3824325785770406,67.46446279378522,334.1300745779952
36653,3,66.70897021590218,0.8965669102172803,63.64270746005686,536.3160979342022
61164,1,NA,2.411043642045374,69.07410407550306,1226.8809480745283
33575,1,76.7144913354401,2.7487441491716096,85.04247444528258,NA
38179,3,57.12533233665994,1.0357712248485507,80.03356911342038,664.7997515931621
73769,4,68.14873767057712,0.5319439015773979,67.49891474796733,NA
36469,2,59.08795640100857,0.44737916905212227,53.83620955737913,315.3586559994571
87855,4,NA,0.9580579617158028,62.917642361767996,615.7525734021011
43414,4,68.05641358725723,0.2917961714549883,86.26620470772534,344.48989181105026
22613,2,71.92626206614518,2.026734479945208,65.22890346705385,1003.0726645675195
66358,2,74.77273678157384,1.1645616230475413,64.743752087395393,670.18671095957
26445,3,92.04538688926897,NA,62.99675609571901,1188.5580570663965
87339,2,NA,0.7941007547742376,65.46123400775505,553.515045242691
59218,3,61.85003487925354,1.473337416741997,71.36816521121523,811.3546015981735
58277,3,78.50434070548964,1.966709237300579,87.99300997636792,1267.3101157991352
77029,5,NA,1.471523607336415,70.70138824915338,860.854814607849
61287,4,83.56612473735137,1.3546550406134157,61.773840017285075,NA
16849,5,74.7494629033999,0.6017195082887224,66.29836112035063,464.3811393925758
17796,1,63.724026412006815,2.0849456402161715,63.42642321994121,979.763931731533
67674,4,NA,4.513654074946079,80.83498868741596,2419.4128684771977
91583,4,70.70213104199051,2.829134634681294,47.26693840396214,1007.4841830137403
41586,3,79.36207527880948,3.096713828036035,68.31112365459511,NA
70584,3,60.90554734123364,0.815844587720922,63.87625169916559,493.0173186890503
50441,5,NA,2.7545288981914893,49.78413615558882,1107.4081290499687
37650,5,NA,1.7747990087444605,63.20616205375064,894.3123930400391
52600,4,NA,1.5791633320190481,80.33741329360436,972.1545955290154
72087,3,70.3882111064098,1.4455760517549483,73.4251301891613,843.5053468970056
34060,2,91.26829379781037,0.7933321683494619,NA,564.7870746439687
71999,2,83.63353434783028,1.664466999326434,65.30916519430045,NA
38629,5,59.5710842900974,0.523179481562087,55.28170902344972,348.9329331944053
49596,2,NA,1.6485915911185796,80.11637361276358,1004.9601261572739
39589,5,70.78539245567627,0.2979554887967886,63.096457710263024,317.83106687679316
37845,2,60.82052410251237,0.8793497801076788,50.960114265164854,449.4957208727949
81688,2,69.63254544968491,0.5729818855652444,76.60444474587553,470.57103809193745
48092,3,79.5767584171555,10.896178763553669,78.89229439636651,NA
44542,5,69.13661634999666,3.633178465924587,NA,1553.9053064229222
23333,3,69.73723714885266,1.3402010319696422,80.32203221108968,849.2528341421023
46512,3,82.03503265413838,0.6546398901296269,63.951110413490554,NA
89126,2,84.13363671174953,1.044961892476508,NA,727.5285289794191
78894,3,51.23068266525741,0.20215999208607296,NA,203.7171562370361
96772,4,90.49112134142783,0.7566516995385877,NA,552.0255862176308
29779,2,67.49840414098522,0.7659163089252592,62.99754732919316,486.82515713561594
56349,2,NA,1.208280887528966,71.13845004330503,720.7148628140457
42194,4,65.59355815018138,1.0443922891500976,43.08232330399006,462.24482405715673
27108,1,75.97122467244482,0.9922028694231034,63.47526147656914,603.1063602407321
33155,2,68.80611333182772,2.115293077640339,NA,1138.3505989746477
60868,5,75.28820578803352,0.8955593992791847,80.84106227772682,654.2802945286999
20398,3,NA,5.685461054950931,85.90124299871533,3158.1924783508557
99717,2,NA,1.5343755250935283,73.21852573762693,860.03445136212315
45661,3,NA,0.3852387038711608,66.01383559091217,326.88247338210704
93225,5,NA,0.4858314356031062,86.29215938741554,408.9713509837064
12416,3,60.53101224814394,0.952573401208576,38.93109813279453,398.43787623326153
50886,2,67.94455612648646,2.2248067094881065,71.64936299814583,1148.92822182244
37347,1,84.7730620582656,0.4104726933884593,60.271460170737576,400.05252845300356
16819,3,82.17703675055762,3.647618135032146,62.81268774100256,1614.2049657193825
34238,3,71.09529701915311,4.968590551299586,56.23979614169555,NA
71839,3,80.62821622206053,0.9444146507016934,59.99351049306179,577.0670053428354
92102,1,58.23340832672121,0.4587054769802987,53.14036518378937,316.6122689821123
37633,2,71.665379114122,0.7781912277077502,91.23206254820698,632.1397808110647
